id,file,text,tone,tone_confidence,context,tags,start_ts,end_ts,speaker,language,duration,filename,download_url,game,section,prev_quote,next_quote,page_url,attribution
portal|introduction|glados-00-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_00_part1_entry-1.wav,"Hello and, again, welcome to the Aperture Science computer-aided enrichment center.",annoyed,1.0,Portal | Introduction,"GLaDOS,Portal,Introduction",,,GLaDOS,en,,GLaDOS_00_part1_entry-1.wav,https://i1.theportalwiki.net/img/e/e5/GLaDOS_00_part1_entry-1.wav,Portal,Introduction,,We hope your brief detention in the relaxation vault has been a pleasant one.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-7|glados-fizzlecube03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_fizzlecube03.wav,Go ahead and grab another one.,deadpan,1.0,Portal 2 | GLaDOS Test Chamber 7,"GLaDOS,Portal 2,GLaDOS Test Chamber 7",,,GLaDOS,en,,GLaDOS_fizzlecube03.wav,https://i1.theportalwiki.net/img/9/9c/GLaDOS_fizzlecube03.wav,Portal 2,GLaDOS Test Chamber 7,Oh. Did I accidentally fizzle that before you could complete the test? I'm sorry.,Oh. No. I fizzled that one too.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-7|glados-fizzlecube05-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_fizzlecube05.wav,Oh. No. I fizzled that one too.,deadpan,1.0,Portal 2 | GLaDOS Test Chamber 7,"GLaDOS,Portal 2,GLaDOS Test Chamber 7",,,GLaDOS,en,,GLaDOS_fizzlecube05.wav,https://i1.theportalwiki.net/img/3/36/GLaDOS_fizzlecube05.wav,Portal 2,GLaDOS Test Chamber 7,Go ahead and grab another one.,Oh well. We have warehouses FULL of the things. Absolutely worthless. I'm happy to get rid of them.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-7|glados-fizzlecube06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_fizzlecube06.wav,Oh well. We have warehouses FULL of the things. Absolutely worthless. I'm happy to get rid of them.,deadpan,1.0,Portal 2 | GLaDOS Test Chamber 7,"GLaDOS,Portal 2,GLaDOS Test Chamber 7",,,GLaDOS,en,,GLaDOS_fizzlecube06.wav,https://i1.theportalwiki.net/img/3/3f/GLaDOS_fizzlecube06.wav,Portal 2,GLaDOS Test Chamber 7,Oh. No. I fizzled that one too.,"Every test chamber is equipped with an emancipation grill at its exit, so that test subjects can't smuggle test objects out of the test area. This one is broken.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-7|glados-sp-a2-pit-flings03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_pit_flings03.wav,"Every test chamber is equipped with an emancipation grill at its exit, so that test subjects can't smuggle test objects out of the test area. This one is broken.",deadpan,1.0,Portal 2 | GLaDOS Test Chamber 7,"GLaDOS,Portal 2,GLaDOS Test Chamber 7",,,GLaDOS,en,,GLaDOS_sp_a2_pit_flings03.wav,https://i1.theportalwiki.net/img/7/70/GLaDOS_sp_a2_pit_flings03.wav,Portal 2,GLaDOS Test Chamber 7,Oh well. We have warehouses FULL of the things. Absolutely worthless. I'm happy to get rid of them.,Don't take anything with you.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-7|glados-sp-a2-pit-flings02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_pit_flings02.wav,Don't take anything with you.,deadpan,1.0,Portal 2 | GLaDOS Test Chamber 7,"GLaDOS,Portal 2,GLaDOS Test Chamber 7",,,GLaDOS,en,,GLaDOS_sp_a2_pit_flings02.wav,https://i1.theportalwiki.net/img/d/da/GLaDOS_sp_a2_pit_flings02.wav,Portal 2,GLaDOS Test Chamber 7,"Every test chamber is equipped with an emancipation grill at its exit, so that test subjects can't smuggle test objects out of the test area. This one is broken.","Uh oh. You're stranded. Let's see if the cube will try to help you escape. Actually, so that we're not here all day, I'll just cut to the chase: It won't. Any feelings you think it has for you are simply byproducts of your sad, empty life.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-7|glados-sp-a2-pit-flings-future-starter01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_pit_flings_future_starter01.wav,"Uh oh. You're stranded. Let's see if the cube will try to help you escape. Actually, so that we're not here all day, I'll just cut to the chase: It won't. Any feelings you think it has for you are simply byproducts of your sad, empty life.",deadpan,1.0,Portal 2 | GLaDOS Test Chamber 7,"GLaDOS,Portal 2,GLaDOS Test Chamber 7",,,GLaDOS,en,,GLaDOS_sp_a2_pit_flings_future_starter01.wav,https://i1.theportalwiki.net/img/2/27/GLaDOS_sp_a2_pit_flings_future_starter01.wav,Portal 2,GLaDOS Test Chamber 7,Don't take anything with you.,"Anyway, here's a new cube for you to project your deranged loneliness onto.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-7|glados-sp-a2-pit-flings-future-starter02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_pit_flings_future_starter02.wav,"Anyway, here's a new cube for you to project your deranged loneliness onto.",sarcastic,1.0,Portal 2 | GLaDOS Test Chamber 7,"GLaDOS,Portal 2,GLaDOS Test Chamber 7",,,GLaDOS,en,,GLaDOS_sp_a2_pit_flings_future_starter02.wav,https://i1.theportalwiki.net/img/9/9f/GLaDOS_sp_a2_pit_flings_future_starter02.wav,Portal 2,GLaDOS Test Chamber 7,"Uh oh. You're stranded. Let's see if the cube will try to help you escape. Actually, so that we're not here all day, I'll just cut to the chase: It won't. Any feelings you think it has for you are simply byproducts of your sad, empty life.","I think that one was about to say 'I love you.' They ARE sentient, of course. We just have a LOT of them.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-7|glados-sp-a2-pit-flings06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_pit_flings06.wav,"I think that one was about to say 'I love you.' They ARE sentient, of course. We just have a LOT of them.",sarcastic,1.0,Portal 2 | GLaDOS Test Chamber 7,"GLaDOS,Portal 2,GLaDOS Test Chamber 7",,,GLaDOS,en,,GLaDOS_sp_a2_pit_flings06.wav,https://i1.theportalwiki.net/img/3/3d/GLaDOS_sp_a2_pit_flings06.wav,Portal 2,GLaDOS Test Chamber 7,"Anyway, here's a new cube for you to project your deranged loneliness onto.",,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-8|glados-sp-a2-fizzler-intro01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_fizzler_intro01.wav,"This next test involves emancipation grills. Remember? I told you about them in the last test area, that did not have one.",annoyed,1.0,Portal 2 | GLaDOS Test Chamber 8,"GLaDOS,Portal 2,GLaDOS Test Chamber 8",,,GLaDOS,en,,GLaDOS_sp_a2_fizzler_intro01.wav,https://i1.theportalwiki.net/img/a/a9/GLaDOS_sp_a2_fizzler_intro01.wav,Portal 2,GLaDOS Test Chamber 8,,"Ohhh, no. The turbines again. I have to go. Wait. This next test DOES require some explanation. Let me give you the fast version.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-8|glados-sp-a2-fizzler-intro04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_fizzler_intro04.wav,"Ohhh, no. The turbines again. I have to go. Wait. This next test DOES require some explanation. Let me give you the fast version.",annoyed,1.0,Portal 2 | GLaDOS Test Chamber 8,"GLaDOS,Portal 2,GLaDOS Test Chamber 8",,,GLaDOS,en,,GLaDOS_sp_a2_fizzler_intro04.wav,https://i1.theportalwiki.net/img/4/44/GLaDOS_sp_a2_fizzler_intro04.wav,Portal 2,GLaDOS Test Chamber 8,"This next test involves emancipation grills. Remember? I told you about them in the last test area, that did not have one.","—and methodically knocking people's hats off—then, I account it high time to get to sea as soon as I can.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-8|glados-sp-a2-fizzler-intro05-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_fizzler_intro05.wav,"—and methodically knocking people's hats off—then, I account it high time to get to sea as soon as I can.",annoyed,1.0,Portal 2 | GLaDOS Test Chamber 8,"GLaDOS,Portal 2,GLaDOS Test Chamber 8",,,GLaDOS,en,,GLaDOS_sp_a2_fizzler_intro05.wav,https://i1.theportalwiki.net/img/8/83/GLaDOS_sp_a2_fizzler_intro05.wav,Portal 2,GLaDOS Test Chamber 8,"Ohhh, no. The turbines again. I have to go. Wait. This next test DOES require some explanation. Let me give you the fast version.","—and methodically knocking people's hats off—then, I account it high time to get to sea as soon as I can.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-8|0e03b472d4,,"—and methodically knocking people's hats off—then, I account it high time to get to sea as soon as I can.",inquisitive,1.0,Portal 2 | GLaDOS Test Chamber 8,"GLaDOS,Portal 2,GLaDOS Test Chamber 8",,,GLaDOS,en,,,,Portal 2,GLaDOS Test Chamber 8,"—and methodically knocking people's hats off—then, I account it high time to get to sea as soon as I can.","There. If you have any questions, just remember what I said in slow motion. Test on your own recognizance, I'll be right back.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-8|glados-sp-a2-fizzler-intro06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_fizzler_intro06.wav,"There. If you have any questions, just remember what I said in slow motion. Test on your own recognizance, I'll be right back.",inquisitive,1.0,Portal 2 | GLaDOS Test Chamber 8,"GLaDOS,Portal 2,GLaDOS Test Chamber 8",,,GLaDOS,en,,GLaDOS_sp_a2_fizzler_intro06.wav,https://i1.theportalwiki.net/img/0/07/GLaDOS_sp_a2_fizzler_intro06.wav,Portal 2,GLaDOS Test Chamber 8,"—and methodically knocking people's hats off—then, I account it high time to get to sea as soon as I can.",,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-9|glados-sp-catapult-fling-sphere-peek-failureone01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_catapult_fling_sphere_peek_failureone01.wav,"Well, I'm back. The Aerial Faith Plate in here is sending a distress signal.",deadpan,1.0,Portal 2 | GLaDOS Test Chamber 9,"GLaDOS,Portal 2,GLaDOS Test Chamber 9",,,GLaDOS,en,,GLaDOS_sp_catapult_fling_sphere_peek_failureone01.wav,https://i1.theportalwiki.net/img/7/7f/GLaDOS_sp_catapult_fling_sphere_peek_failureone01.wav,Portal 2,GLaDOS Test Chamber 9,,"You broke it, didn't you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-9|glados-sp-catapult-fling-sphere-peek-failureone02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_catapult_fling_sphere_peek_failureone02.wav,"You broke it, didn't you.",deadpan,1.0,Portal 2 | GLaDOS Test Chamber 9,"GLaDOS,Portal 2,GLaDOS Test Chamber 9",,,GLaDOS,en,,GLaDOS_sp_catapult_fling_sphere_peek_failureone02.wav,https://i1.theportalwiki.net/img/4/4f/GLaDOS_sp_catapult_fling_sphere_peek_failureone02.wav,Portal 2,GLaDOS Test Chamber 9,"Well, I'm back. The Aerial Faith Plate in here is sending a distress signal.",There. Try it now.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-9|glados-sp-catapult-fling-sphere-peek-failureone03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_catapult_fling_sphere_peek_failureone03.wav,There. Try it now.,sarcastic,1.0,Portal 2 | GLaDOS Test Chamber 9,"GLaDOS,Portal 2,GLaDOS Test Chamber 9",,,GLaDOS,en,,GLaDOS_sp_catapult_fling_sphere_peek_failureone03.wav,https://i1.theportalwiki.net/img/1/1f/GLaDOS_sp_catapult_fling_sphere_peek_failureone03.wav,Portal 2,GLaDOS Test Chamber 9,"You broke it, didn't you.",Hmm. This Plate must not be calibrated to someone of your... generous... ness. I'll add a few zeros to the maximum weight.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-9|glados-sp-catapult-fling-sphere-peek-failuretwo01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_catapult_fling_sphere_peek_failuretwo01.wav,Hmm. This Plate must not be calibrated to someone of your... generous... ness. I'll add a few zeros to the maximum weight.,sarcastic,1.0,Portal 2 | GLaDOS Test Chamber 9,"GLaDOS,Portal 2,GLaDOS Test Chamber 9",,,GLaDOS,en,,GLaDOS_sp_catapult_fling_sphere_peek_failuretwo01.wav,https://i1.theportalwiki.net/img/7/79/GLaDOS_sp_catapult_fling_sphere_peek_failuretwo01.wav,Portal 2,GLaDOS Test Chamber 9,There. Try it now.,"You look great, by the way. Very healthy.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-9|glados-sp-catapult-fling-sphere-peek-failuretwo02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_catapult_fling_sphere_peek_failuretwo02.wav,"You look great, by the way. Very healthy.",sarcastic,1.0,Portal 2 | GLaDOS Test Chamber 9,"GLaDOS,Portal 2,GLaDOS Test Chamber 9",,,GLaDOS,en,,GLaDOS_sp_catapult_fling_sphere_peek_failuretwo02.wav,https://i1.theportalwiki.net/img/c/c8/GLaDOS_sp_catapult_fling_sphere_peek_failuretwo02.wav,Portal 2,GLaDOS Test Chamber 9,Hmm. This Plate must not be calibrated to someone of your... generous... ness. I'll add a few zeros to the maximum weight.,Try it now.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-9|glados-sp-catapult-fling-sphere-peek-failuretwo03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_catapult_fling_sphere_peek_failuretwo03.wav,Try it now.,sarcastic,1.0,Portal 2 | GLaDOS Test Chamber 9,"GLaDOS,Portal 2,GLaDOS Test Chamber 9",,,GLaDOS,en,,GLaDOS_sp_catapult_fling_sphere_peek_failuretwo03.wav,https://i1.theportalwiki.net/img/9/91/GLaDOS_sp_catapult_fling_sphere_peek_failuretwo03.wav,Portal 2,GLaDOS Test Chamber 9,"You look great, by the way. Very healthy.",You seem to have defeated its load-bearing capacity. Well done. I'll just lower the ceiling.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-9|glados-sp-catapult-fling-sphere-peek-failurethree01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_catapult_fling_sphere_peek_failurethree01.wav,You seem to have defeated its load-bearing capacity. Well done. I'll just lower the ceiling.,sarcastic,1.0,Portal 2 | GLaDOS Test Chamber 9,"GLaDOS,Portal 2,GLaDOS Test Chamber 9",,,GLaDOS,en,,GLaDOS_sp_catapult_fling_sphere_peek_failurethree01.wav,https://i1.theportalwiki.net/img/7/72/GLaDOS_sp_catapult_fling_sphere_peek_failurethree01.wav,Portal 2,GLaDOS Test Chamber 9,Try it now.,Look at you. Sailing through the air majestically. Like an eagle. Piloting a blimp.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-9|glados-sp-catapult-fling-sphere-peek-completion01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_catapult_fling_sphere_peek_completion01.wav,Look at you. Sailing through the air majestically. Like an eagle. Piloting a blimp.,sarcastic,1.0,Portal 2 | GLaDOS Test Chamber 9,"GLaDOS,Portal 2,GLaDOS Test Chamber 9",,,GLaDOS,en,,GLaDOS_sp_catapult_fling_sphere_peek_completion01.wav,https://i1.theportalwiki.net/img/a/aa/GLaDOS_sp_catapult_fling_sphere_peek_completion01.wav,Portal 2,GLaDOS Test Chamber 9,You seem to have defeated its load-bearing capacity. Well done. I'll just lower the ceiling.,,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-10|glados-sp-a2-ricochet01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_ricochet01.wav,"Enjoy this next test. I'm going to go to the surface. It's a beautiful day out. Yesterday I saw a deer. If you solve this next test, maybe I'll let you ride an elevator all the way up to the break room, and I'll tell you about the time I saw a deer again.",annoyed,1.0,Portal 2 | GLaDOS Test Chamber 10,"GLaDOS,Portal 2,GLaDOS Test Chamber 10",,,GLaDOS,en,,GLaDOS_sp_a2_ricochet01.wav,https://i1.theportalwiki.net/img/c/c2/GLaDOS_sp_a2_ricochet01.wav,Portal 2,GLaDOS Test Chamber 10,,"Well, you passed the test. I didn't see the deer today. I did see some humans. But with you here I've got more test subjects than I'll ever need.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-10|glados-testchambermisc27-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_testchambermisc27.wav,"Well, you passed the test. I didn't see the deer today. I did see some humans. But with you here I've got more test subjects than I'll ever need.",annoyed,1.0,Portal 2 | GLaDOS Test Chamber 10,"GLaDOS,Portal 2,GLaDOS Test Chamber 10",,,GLaDOS,en,,GLaDOS_testchambermisc27.wav,https://i1.theportalwiki.net/img/e/ee/GLaDOS_testchambermisc27.wav,Portal 2,GLaDOS Test Chamber 10,"Enjoy this next test. I'm going to go to the surface. It's a beautiful day out. Yesterday I saw a deer. If you solve this next test, maybe I'll let you ride an elevator all the way up to the break room, and I'll tell you about the time I saw a deer again.","If you think trapping yourself is going to make me stop testing, you're sorely mistaken. Here's another cube.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-10|glados-sp-a2-future-starter01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_future_starter01.wav,"If you think trapping yourself is going to make me stop testing, you're sorely mistaken. Here's another cube.",deadpan,1.0,Portal 2 | GLaDOS Test Chamber 10,"GLaDOS,Portal 2,GLaDOS Test Chamber 10",,,GLaDOS,en,,GLaDOS_sp_a2_future_starter01.wav,https://i1.theportalwiki.net/img/1/1c/GLaDOS_sp_a2_future_starter01.wav,Portal 2,GLaDOS Test Chamber 10,"Well, you passed the test. I didn't see the deer today. I did see some humans. But with you here I've got more test subjects than I'll ever need.",,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
portal-2|glados-test-chamber-11|glados-sp-a2-bridge-intro01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_sp_a2_bridge_intro01.wav,"These bridges are made from natural light that I pump in from the surface. If you rubbed your cheek on one, it would be like standing outside with the sun shining on your face. It would also set your hair on fire, so don't actually do it.",inquisitive,1.0,Portal 2 | GLaDOS Test Chamber 11,"GLaDOS,Portal 2,GLaDOS Test Chamber 11",,,GLaDOS,en,,GLaDOS_sp_a2_bridge_intro01.wav,https://i1.theportalwiki.net/img/7/72/GLaDOS_sp_a2_bridge_intro01.wav,Portal 2,GLaDOS Test Chamber 11,,"Excellent! You're a predator and these tests are your prey. Speaking of which, I was researching sharks for an upcoming test. Do you know who else murders people who are only trying to help them?",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal_2%29,Portal Wiki (CC BY 4.0)
